source_state,source_city,destination_state,destination_city,vehicle_type,charging_capacity_kW,distance_km,num_ev_stations_route,charger_power_kW,charging_capacity_kWh,charging_duration_hours,distance_per_station,charging_efficiency,energy_per_km
Tamil Nadu,Madurai,Tamil Nadu,Vellore,4W,7.2,57.0,1.0,50.0,50,1.0,28.5,0.9803921568627451,0.8620689655172413
Tamil Nadu,Madurai,Tamil Nadu,Chennai,4W,22.0,129.0,2.0,100.0,40,0.4,43.0,0.39603960396039606,0.3076923076923077
Andhra Pradesh,Nellore,Andhra Pradesh,Vijayawada,3W,7.2,198.0,19.0,11.0,40,3.64,9.9,3.3333333333333335,0.20100502512562815
Tamil Nadu,Madurai,Tamil Nadu,Salem,2W,100.0,76.0,39.0,3.3,75,22.73,1.9,17.441860465116278,0.974025974025974
Andhra Pradesh,Vijayawada,Tamil Nadu,Vellore,2W,150.0,90.0,42.0,11.0,50,4.55,2.0930232558139537,4.166666666666667,0.5494505494505495
Andhra Pradesh,Unknown,Tamil Nadu,Coimbatore,3W,11.0,263.0,41.0,50.0,75,1.5,6.261904761904762,1.4705882352941178,0.2840909090909091
Andhra Pradesh,Nellore,Andhra Pradesh,Tirupati,3W,150.0,336.0,22.0,11.0,50,4.55,14.608695652173912,4.166666666666667,0.14836795252225518
Andhra Pradesh,Tirupati,Tamil Nadu,Chennai,2W,22.0,287.0,27.0,100.0,40,0.4,10.25,0.39603960396039606,0.1388888888888889
Andhra Pradesh,Tirupati,Andhra Pradesh,Tirupati,4W,7.2,568.0,10.0,11.0,75,6.82,51.63636363636363,6.25,0.13181019332161686
Andhra Pradesh,Tirupati,Tamil Nadu,Chennai,2W,50.0,572.0,8.0,7.4,30,4.05,63.55555555555556,3.571428571428571,0.05235602094240838
Andhra Pradesh,Guntur,Unknown,Chennai,2W,3.3,540.0,30.0,7.4,60,8.11,17.419354838709676,7.142857142857142,0.11090573012939002
Tamil Nadu,Salem,Tamil Nadu,Salem,4W,7.2,187.0,32.0,22.0,40,1.82,5.666666666666667,1.7391304347826086,0.2127659574468085
Tamil Nadu,Chennai,Andhra Pradesh,Kurnool,3W,7.2,432.0,30.0,50.0,75,1.5,13.935483870967742,1.4705882352941178,0.17321016166281755
Andhra Pradesh,Nellore,Tamil Nadu,Salem,3W,3.3,365.0,6.0,7.4,40,5.41,52.142857142857146,4.761904761904762,0.1092896174863388
Tamil Nadu,Coimbatore,Tamil Nadu,Unknown,4W,3.3,109.0,37.0,3.3,40,12.12,2.8684210526315788,9.30232558139535,0.36363636363636365
Unknown,Vellore,Tamil Nadu,Salem,4W,11.0,99.0,11.0,100.0,20,0.2,8.25,0.19801980198019803,0.2
Andhra Pradesh,Nellore,Tamil Nadu,Chennai,Unknown,50.0,579.0,36.0,22.0,75,3.41,15.64864864864865,3.260869565217391,0.12931034482758622
Andhra Pradesh,Tirupati,Tamil Nadu,Salem,2W,50.0,61.0,34.0,7.4,20,2.7,1.7428571428571429,2.380952380952381,0.3225806451612903
Andhra Pradesh,Nellore,Tamil Nadu,Salem,3W,100.0,193.0,1.0,50.0,60,1.2,96.5,1.1764705882352942,0.30927835051546393
Tamil Nadu,Vellore,Unknown,Chennai,Bus,3.3,45.0,16.0,3.3,40,12.12,2.6470588235294117,9.30232558139535,0.8695652173913043
Tamil Nadu,Coimbatore,Tamil Nadu,Chennai,Bus,11.0,432.0,13.0,22.0,50,2.27,30.857142857142858,2.1739130434782608,0.11547344110854503
Andhra Pradesh,Nellore,Andhra Pradesh,Nellore,Unknown,7.2,577.0,43.0,100.0,50,0.5,13.113636363636363,0.49504950495049505,0.08650519031141868
Tamil Nadu,Coimbatore,Tamil Nadu,Chennai,2W,11.0,138.0,19.0,22.0,75,3.41,6.9,3.260869565217391,0.539568345323741
Andhra Pradesh,Vijayawada,Tamil Nadu,Salem,Bus,150.0,490.0,25.0,100.0,75,0.75,18.846153846153847,0.7425742574257426,0.15274949083503056
Andhra Pradesh,Nellore,Andhra Pradesh,Kurnool,3W,150.0,490.0,14.0,11.0,50,4.55,32.666666666666664,4.166666666666667,0.10183299389002037
Tamil Nadu,Salem,Andhra Pradesh,Kurnool,Unknown,100.0,522.0,5.0,100.0,20,0.2,87.0,0.19801980198019803,0.03824091778202677
Tamil Nadu,Salem,Tamil Nadu,Coimbatore,3W,3.3,128.0,46.0,22.0,50,2.27,2.723404255319149,2.1739130434782608,0.3875968992248062
Tamil Nadu,Vellore,Tamil Nadu,Vellore,3W,150.0,322.0,2.0,11.0,50,4.55,107.33333333333333,4.166666666666667,0.15479876160990713
Tamil Nadu,Vellore,Tamil Nadu,Coimbatore,2W,7.2,413.0,41.0,3.3,75,22.73,9.833333333333334,17.441860465116278,0.18115942028985507
Tamil Nadu,Madurai,Tamil Nadu,Madurai,3W,50.0,241.0,13.0,3.3,20,6.06,17.214285714285715,4.651162790697675,0.08264462809917356
Tamil Nadu,Vellore,Tamil Nadu,Salem,2W,50.0,383.0,40.0,100.0,40,0.4,9.341463414634147,0.39603960396039606,0.10416666666666667
Tamil Nadu,Salem,Andhra Pradesh,Nellore,2W,100.0,560.0,48.0,50.0,40,0.8,11.428571428571429,0.7843137254901961,0.07130124777183601
Tamil Nadu,Chennai,Andhra Pradesh,Vijayawada,4W,22.0,543.0,29.0,50.0,75,1.5,18.1,1.4705882352941178,0.13786764705882354
Tamil Nadu,Madurai,Tamil Nadu,Chennai,2W,11.0,354.0,32.0,22.0,30,1.36,10.727272727272727,1.3043478260869565,0.08450704225352113
Andhra Pradesh,Tirupati,Tamil Nadu,Salem,3W,3.3,550.0,39.0,3.3,60,18.18,13.75,13.953488372093023,0.1088929219600726
Andhra Pradesh,Guntur,Unknown,Nellore,4W,150.0,141.0,29.0,3.3,50,15.15,4.7,11.627906976744187,0.352112676056338
Tamil Nadu,Chennai,Unknown,Madurai,3W,22.0,313.0,4.0,11.0,60,5.45,62.6,5.0,0.1910828025477707
Tamil Nadu,Madurai,Tamil Nadu,Madurai,Bus,150.0,71.0,15.0,100.0,20,0.2,4.4375,0.19801980198019803,0.2777777777777778
Andhra Pradesh,Nellore,Andhra Pradesh,Kurnool,2W,22.0,528.0,4.0,100.0,20,0.2,105.6,0.19801980198019803,0.03780718336483932
Andhra Pradesh,Tirupati,Andhra Pradesh,Vijayawada,3W,50.0,594.0,27.0,3.3,50,15.15,21.214285714285715,11.627906976744187,0.08403361344537816
Unknown,Salem,Tamil Nadu,Vellore,2W,150.0,265.0,34.0,11.0,20,1.82,7.571428571428571,1.6666666666666667,0.07518796992481203
Andhra Pradesh,Kurnool,Tamil Nadu,Unknown,Bus,150.0,377.0,23.0,3.3,60,18.18,15.708333333333334,13.953488372093023,0.15873015873015872
Andhra Pradesh,Nellore,Tamil Nadu,Unknown,Bus,50.0,297.0,25.0,7.4,30,4.05,11.423076923076923,3.571428571428571,0.10067114093959731
Tamil Nadu,Vellore,Andhra Pradesh,Nellore,2W,3.3,184.0,36.0,22.0,75,3.41,4.972972972972973,3.260869565217391,0.40540540540540543
Tamil Nadu,Coimbatore,Andhra Pradesh,Guntur,Unknown,7.2,461.0,26.0,100.0,30,0.3,17.074074074074073,0.297029702970297,0.06493506493506493
Andhra Pradesh,Kurnool,Andhra Pradesh,Nellore,4W,150.0,65.0,14.0,100.0,30,0.3,4.333333333333333,0.297029702970297,0.45454545454545453
Andhra Pradesh,Guntur,Tamil Nadu,Chennai,Bus,150.0,13.0,12.0,11.0,50,4.55,1.0,4.166666666666667,3.5714285714285716
Andhra Pradesh,Vijayawada,Tamil Nadu,Coimbatore,2W,22.0,387.0,48.0,11.0,50,4.55,7.8979591836734695,4.166666666666667,0.12886597938144329
Tamil Nadu,Salem,Andhra Pradesh,Kurnool,Bus,50.0,508.0,9.0,50.0,20,0.4,50.8,0.39215686274509803,0.03929273084479371
Tamil Nadu,Coimbatore,Unknown,Vellore,4W,22.0,208.0,19.0,7.4,30,4.05,10.4,3.571428571428571,0.14354066985645933
Tamil Nadu,Coimbatore,Tamil Nadu,Vellore,2W,22.0,304.0,5.0,11.0,20,1.82,50.666666666666664,1.6666666666666667,0.06557377049180328
Tamil Nadu,Madurai,Andhra Pradesh,Tirupati,2W,11.0,523.0,30.0,50.0,30,0.6,16.870967741935484,0.5882352941176471,0.05725190839694656
Andhra Pradesh,Kurnool,Andhra Pradesh,Tirupati,4W,3.3,532.0,12.0,50.0,40,0.8,40.92307692307692,0.7843137254901961,0.075046904315197
Tamil Nadu,Madurai,Tamil Nadu,Chennai,2W,22.0,526.0,47.0,50.0,50,1.0,10.958333333333334,0.9803921568627451,0.09487666034155598
Tamil Nadu,Coimbatore,Tamil Nadu,Salem,3W,11.0,127.0,32.0,11.0,75,6.82,3.8484848484848486,6.25,0.5859375
Tamil Nadu,Vellore,Tamil Nadu,Madurai,Bus,3.3,444.0,14.0,11.0,30,2.73,29.6,2.5,0.06741573033707865
Tamil Nadu,Chennai,Andhra Pradesh,Nellore,Bus,3.3,264.0,12.0,50.0,75,1.5,20.307692307692307,1.4705882352941178,0.2830188679245283
Tamil Nadu,Coimbatore,Tamil Nadu,Salem,Bus,7.2,540.0,48.0,11.0,50,4.55,11.020408163265307,4.166666666666667,0.09242144177449169
Andhra Pradesh,Nellore,Andhra Pradesh,Vijayawada,4W,11.0,60.0,41.0,22.0,20,0.91,1.4285714285714286,0.8695652173913043,0.32786885245901637
Andhra Pradesh,Nellore,Andhra Pradesh,Nellore,2W,22.0,94.0,41.0,22.0,20,0.91,2.238095238095238,0.8695652173913043,0.21052631578947367
Tamil Nadu,Unknown,Andhra Pradesh,Nellore,Bus,100.0,33.0,36.0,100.0,75,0.75,0.8918918918918919,0.7425742574257426,2.2058823529411766
Andhra Pradesh,Vijayawada,Andhra Pradesh,Tirupati,2W,11.0,457.0,37.0,22.0,40,1.82,12.026315789473685,1.7391304347826086,0.08733624454148471
Tamil Nadu,Vellore,Tamil Nadu,Coimbatore,2W,3.3,145.0,29.0,7.4,50,6.76,4.833333333333333,5.9523809523809526,0.3424657534246575
Tamil Nadu,Coimbatore,Unknown,Tirupati,4W,50.0,196.0,10.0,11.0,20,1.82,17.818181818181817,1.6666666666666667,0.10152284263959391
Andhra Pradesh,Nellore,Tamil Nadu,Madurai,Unknown,50.0,97.0,29.0,3.3,60,18.18,3.2333333333333334,13.953488372093023,0.6122448979591837
Andhra Pradesh,Guntur,Tamil Nadu,Chennai,3W,100.0,68.0,18.0,100.0,60,0.6,3.5789473684210527,0.594059405940594,0.8695652173913043
Tamil Nadu,Chennai,Andhra Pradesh,Kurnool,Bus,3.3,211.0,41.0,100.0,40,0.4,5.023809523809524,0.39603960396039606,0.18867924528301888
Tamil Nadu,Salem,Tamil Nadu,Chennai,3W,50.0,292.0,25.0,100.0,20,0.2,11.23076923076923,0.19801980198019803,0.06825938566552901
Andhra Pradesh,Tirupati,Tamil Nadu,Vellore,4W,100.0,299.0,6.0,7.4,30,4.05,42.714285714285715,3.571428571428571,0.1
Tamil Nadu,Chennai,Andhra Pradesh,Tirupati,3W,11.0,135.0,21.0,22.0,60,2.73,6.136363636363637,2.608695652173913,0.4411764705882353
Andhra Pradesh,Tirupati,Andhra Pradesh,Kurnool,2W,50.0,61.0,24.0,3.3,20,6.06,2.44,4.651162790697675,0.3225806451612903
Andhra Pradesh,Nellore,Tamil Nadu,Vellore,3W,22.0,155.0,28.0,7.4,20,2.7,5.344827586206897,2.380952380952381,0.1282051282051282
Andhra Pradesh,Guntur,Andhra Pradesh,Unknown,3W,11.0,367.0,41.0,50.0,30,0.6,8.738095238095237,0.5882352941176471,0.08152173913043478
Tamil Nadu,Coimbatore,Tamil Nadu,Salem,Bus,11.0,365.0,27.0,7.4,75,10.14,13.035714285714286,8.928571428571429,0.20491803278688525
Tamil Nadu,Madurai,Tamil Nadu,Vellore,4W,22.0,490.0,31.0,50.0,40,0.8,15.3125,0.7843137254901961,0.0814663951120163
Andhra Pradesh,Guntur,Andhra Pradesh,Nellore,3W,7.2,425.0,25.0,11.0,60,5.45,16.346153846153847,5.0,0.14084507042253522
Tamil Nadu,Madurai,Andhra Pradesh,Tirupati,3W,150.0,30.0,48.0,100.0,50,0.5,0.6122448979591837,0.49504950495049505,1.6129032258064515
Andhra Pradesh,Guntur,Tamil Nadu,Salem,Bus,7.2,391.0,14.0,100.0,50,0.5,26.066666666666666,0.49504950495049505,0.12755102040816327
Unknown,Chennai,Tamil Nadu,Salem,3W,22.0,40.0,40.0,11.0,60,5.45,0.975609756097561,5.0,1.4634146341463414
Tamil Nadu,Madurai,Tamil Nadu,Chennai,Bus,50.0,229.0,16.0,3.3,75,22.73,13.470588235294118,17.441860465116278,0.32608695652173914
Tamil Nadu,Chennai,Andhra Pradesh,Tirupati,3W,22.0,373.0,32.0,100.0,30,0.3,11.303030303030303,0.297029702970297,0.08021390374331551
Tamil Nadu,Madurai,Andhra Pradesh,Vijayawada,2W,7.2,118.0,29.0,11.0,75,6.82,3.933333333333333,6.25,0.6302521008403361
Tamil Nadu,Salem,Unknown,Salem,2W,22.0,140.0,43.0,3.3,20,6.06,3.1818181818181817,4.651162790697675,0.14184397163120568
Tamil Nadu,Madurai,Unknown,Coimbatore,2W,3.3,304.0,48.0,100.0,30,0.3,6.204081632653061,0.297029702970297,0.09836065573770492
Andhra Pradesh,Guntur,Tamil Nadu,Madurai,Unknown,100.0,173.0,26.0,11.0,40,3.64,6.407407407407407,3.3333333333333335,0.22988505747126436
Tamil Nadu,Coimbatore,Tamil Nadu,Unknown,4W,11.0,345.0,49.0,7.4,50,6.76,6.9,5.9523809523809526,0.14450867052023122
Tamil Nadu,Vellore,Tamil Nadu,Vellore,3W,22.0,518.0,2.0,7.4,30,4.05,172.66666666666666,3.571428571428571,0.057803468208092484
Tamil Nadu,Salem,Unknown,Vellore,Bus,22.0,98.0,9.0,50.0,30,0.6,9.8,0.5882352941176471,0.30303030303030304
Andhra Pradesh,Nellore,Andhra Pradesh,Tirupati,Bus,11.0,428.0,2.0,3.3,30,9.09,142.66666666666666,6.976744186046512,0.06993006993006994
Tamil Nadu,Chennai,Tamil Nadu,Vellore,2W,22.0,304.0,38.0,100.0,75,0.75,7.794871794871795,0.7425742574257426,0.2459016393442623
Andhra Pradesh,Unknown,Tamil Nadu,Coimbatore,2W,100.0,304.0,5.0,22.0,60,2.73,50.666666666666664,2.608695652173913,0.19672131147540983
Tamil Nadu,Madurai,Andhra Pradesh,Guntur,4W,11.0,423.0,36.0,50.0,60,1.2,11.432432432432432,1.1764705882352942,0.14150943396226415
Tamil Nadu,Chennai,Tamil Nadu,Coimbatore,2W,100.0,207.0,45.0,50.0,20,0.4,4.5,0.39215686274509803,0.09615384615384616
Tamil Nadu,Chennai,Andhra Pradesh,Vijayawada,Bus,50.0,169.0,37.0,3.3,30,9.09,4.447368421052632,6.976744186046512,0.17647058823529413
Andhra Pradesh,Guntur,Andhra Pradesh,Kurnool,4W,3.3,23.0,14.0,50.0,50,1.0,1.5333333333333334,0.9803921568627451,2.0833333333333335
Unknown,Chennai,Andhra Pradesh,Nellore,2W,150.0,338.0,36.0,7.4,75,10.14,9.135135135135135,8.928571428571429,0.22123893805309736
Tamil Nadu,Salem,Andhra Pradesh,Tirupati,2W,7.2,216.0,28.0,50.0,40,0.8,7.448275862068965,0.7843137254901961,0.18433179723502305
Andhra Pradesh,Unknown,Tamil Nadu,Chennai,3W,3.3,321.0,12.0,100.0,40,0.4,24.692307692307693,0.39603960396039606,0.12422360248447205
Andhra Pradesh,Kurnool,Andhra Pradesh,Tirupati,3W,7.2,154.0,17.0,3.3,60,18.18,8.555555555555555,13.953488372093023,0.3870967741935484
Andhra Pradesh,Vijayawada,Tamil Nadu,Madurai,3W,11.0,109.0,11.0,7.4,50,6.76,9.083333333333334,5.9523809523809526,0.45454545454545453
Tamil Nadu,Vellore,Andhra Pradesh,Guntur,4W,11.0,515.0,25.0,100.0,75,0.75,19.807692307692307,0.7425742574257426,0.14534883720930233
Tamil Nadu,Coimbatore,Andhra Pradesh,Nellore,3W,3.3,146.0,4.0,11.0,50,4.55,29.2,4.166666666666667,0.3401360544217687
Andhra Pradesh,Vijayawada,Tamil Nadu,Unknown,Bus,100.0,386.0,5.0,3.3,75,22.73,64.33333333333333,17.441860465116278,0.1937984496124031
Andhra Pradesh,Guntur,Andhra Pradesh,Nellore,3W,150.0,525.0,6.0,100.0,75,0.75,75.0,0.7425742574257426,0.14258555133079848
Tamil Nadu,Coimbatore,Andhra Pradesh,Guntur,2W,50.0,238.0,40.0,7.4,20,2.7,5.804878048780488,2.380952380952381,0.08368200836820083
Andhra Pradesh,Guntur,Andhra Pradesh,Tirupati,4W,7.2,184.0,23.0,22.0,20,0.91,7.666666666666667,0.8695652173913043,0.10810810810810811
Andhra Pradesh,Nellore,Tamil Nadu,Chennai,Bus,50.0,364.0,31.0,11.0,60,5.45,11.375,5.0,0.1643835616438356
Andhra Pradesh,Tirupati,Andhra Pradesh,Kurnool,4W,11.0,43.0,39.0,50.0,40,0.8,1.075,0.7843137254901961,0.9090909090909091
Tamil Nadu,Vellore,Andhra Pradesh,Vijayawada,3W,7.2,304.0,29.0,3.3,30,9.09,10.133333333333333,6.976744186046512,0.09836065573770492
Tamil Nadu,Coimbatore,Andhra Pradesh,Vijayawada,Unknown,50.0,124.0,20.0,50.0,60,1.2,5.904761904761905,1.1764705882352942,0.48
Andhra Pradesh,Nellore,Tamil Nadu,Vellore,4W,22.0,231.0,38.0,11.0,30,2.73,5.923076923076923,2.5,0.12931034482758622
Tamil Nadu,Coimbatore,Andhra Pradesh,Guntur,Bus,3.3,355.0,48.0,3.3,75,22.73,7.244897959183674,17.441860465116278,0.21067415730337077
Unknown,Guntur,Andhra Pradesh,Vijayawada,Bus,3.3,291.0,25.0,100.0,30,0.3,11.192307692307692,0.297029702970297,0.10273972602739725
Tamil Nadu,Vellore,Tamil Nadu,Coimbatore,Bus,22.0,170.0,27.0,100.0,50,0.5,6.071428571428571,0.49504950495049505,0.29239766081871343
Andhra Pradesh,Nellore,Andhra Pradesh,Guntur,Bus,11.0,293.0,38.0,11.0,50,4.55,7.512820512820513,4.166666666666667,0.17006802721088435
Tamil Nadu,Unknown,Andhra Pradesh,Tirupati,Bus,22.0,266.0,18.0,3.3,50,15.15,14.0,11.627906976744187,0.18726591760299627
Tamil Nadu,Vellore,Andhra Pradesh,Kurnool,4W,22.0,304.0,19.0,3.3,30,9.09,15.2,6.976744186046512,0.09836065573770492
Andhra Pradesh,Tirupati,Tamil Nadu,Chennai,Unknown,22.0,507.0,28.0,11.0,60,5.45,17.482758620689655,5.0,0.11811023622047244
Andhra Pradesh,Kurnool,Tamil Nadu,Vellore,2W,3.3,462.0,17.0,22.0,20,0.91,25.666666666666668,0.8695652173913043,0.04319654427645788
Tamil Nadu,Salem,Andhra Pradesh,Guntur,4W,3.3,132.0,40.0,7.4,40,5.41,3.2195121951219514,4.761904761904762,0.3007518796992481
Andhra Pradesh,Kurnool,Andhra Pradesh,Kurnool,4W,50.0,505.0,25.0,22.0,75,3.41,19.423076923076923,3.260869565217391,0.1482213438735178
Tamil Nadu,Coimbatore,Tamil Nadu,Chennai,4W,50.0,304.0,30.0,3.3,50,15.15,9.806451612903226,11.627906976744187,0.16393442622950818
Tamil Nadu,Salem,Tamil Nadu,Coimbatore,3W,22.0,490.0,45.0,50.0,30,0.6,10.652173913043478,0.5882352941176471,0.06109979633401222
Andhra Pradesh,Nellore,Andhra Pradesh,Guntur,Bus,150.0,316.0,1.0,50.0,50,1.0,158.0,0.9803921568627451,0.15772870662460567
Andhra Pradesh,Kurnool,Tamil Nadu,Salem,3W,22.0,237.0,43.0,11.0,40,3.64,5.386363636363637,3.3333333333333335,0.16806722689075632
Tamil Nadu,Madurai,Andhra Pradesh,Nellore,3W,150.0,267.0,24.0,22.0,40,1.82,10.68,1.7391304347826086,0.14925373134328357
Unknown,Kurnool,Andhra Pradesh,Vijayawada,Bus,50.0,162.0,35.0,100.0,50,0.5,4.5,0.49504950495049505,0.3067484662576687
Andhra Pradesh,Nellore,Andhra Pradesh,Kurnool,3W,100.0,168.0,28.0,7.4,60,8.11,5.793103448275862,7.142857142857142,0.35502958579881655
Andhra Pradesh,Guntur,Tamil Nadu,Salem,3W,11.0,214.0,17.0,3.3,30,9.09,11.88888888888889,6.976744186046512,0.13953488372093023
Andhra Pradesh,Kurnool,Tamil Nadu,Madurai,4W,22.0,219.0,30.0,100.0,20,0.2,7.064516129032258,0.19801980198019803,0.09090909090909091
Tamil Nadu,Vellore,Andhra Pradesh,Vijayawada,3W,11.0,547.0,8.0,11.0,60,5.45,60.77777777777778,5.0,0.10948905109489052
Tamil Nadu,Vellore,Andhra Pradesh,Kurnool,2W,50.0,546.0,8.0,7.4,20,2.7,60.666666666666664,2.380952380952381,0.03656307129798903
Andhra Pradesh,Unknown,Andhra Pradesh,Kurnool,3W,150.0,274.0,45.0,3.3,20,6.06,5.956521739130435,4.651162790697675,0.07272727272727272
Unknown,Unknown,Andhra Pradesh,Kurnool,2W,11.0,462.0,48.0,7.4,60,8.11,9.428571428571429,7.142857142857142,0.12958963282937366
Andhra Pradesh,Tirupati,Andhra Pradesh,Vijayawada,Bus,50.0,153.0,11.0,7.4,60,8.11,12.75,7.142857142857142,0.38961038961038963
Andhra Pradesh,Kurnool,Tamil Nadu,Vellore,4W,7.2,365.0,25.0,11.0,75,6.82,14.038461538461538,6.25,0.20491803278688525
Andhra Pradesh,Vijayawada,Andhra Pradesh,Tirupati,Unknown,3.3,208.0,22.0,22.0,75,3.41,9.043478260869565,3.260869565217391,0.3588516746411483
Andhra Pradesh,Kurnool,Tamil Nadu,Salem,4W,22.0,593.0,18.0,7.4,20,2.7,31.210526315789473,2.380952380952381,0.03367003367003367
Tamil Nadu,Chennai,Tamil Nadu,Chennai,4W,150.0,385.0,23.0,100.0,75,0.75,16.041666666666668,0.7425742574257426,0.19430051813471502
Tamil Nadu,Madurai,Andhra Pradesh,Vijayawada,3W,100.0,79.0,26.0,50.0,75,1.5,2.925925925925926,1.4705882352941178,0.9375
Andhra Pradesh,Kurnool,Tamil Nadu,Coimbatore,Bus,11.0,185.0,39.0,50.0,60,1.2,4.625,1.1764705882352942,0.3225806451612903
Andhra Pradesh,Kurnool,Andhra Pradesh,Vijayawada,3W,22.0,462.0,9.0,7.4,60,8.11,46.2,7.142857142857142,0.12958963282937366
Andhra Pradesh,Unknown,Tamil Nadu,Vellore,3W,50.0,158.0,47.0,100.0,20,0.2,3.2916666666666665,0.19801980198019803,0.12578616352201258
Andhra Pradesh,Tirupati,Tamil Nadu,Salem,3W,150.0,80.0,40.0,50.0,30,0.6,1.951219512195122,0.5882352941176471,0.37037037037037035
Tamil Nadu,Chennai,Andhra Pradesh,Unknown,3W,50.0,415.0,4.0,7.4,30,4.05,83.0,3.571428571428571,0.07211538461538461
Unknown,Chennai,Andhra Pradesh,Nellore,3W,100.0,359.0,2.0,100.0,75,0.75,119.66666666666667,0.7425742574257426,0.20833333333333334
Andhra Pradesh,Tirupati,Andhra Pradesh,Kurnool,Unknown,11.0,281.0,25.0,100.0,60,0.6,10.807692307692308,0.594059405940594,0.2127659574468085
Unknown,Chennai,Andhra Pradesh,Nellore,3W,11.0,178.0,29.0,3.3,60,18.18,5.933333333333334,13.953488372093023,0.33519553072625696
Tamil Nadu,Salem,Andhra Pradesh,Tirupati,Bus,22.0,100.0,44.0,100.0,40,0.4,2.2222222222222223,0.39603960396039606,0.39603960396039606
Tamil Nadu,Madurai,Tamil Nadu,Chennai,3W,50.0,180.0,24.0,100.0,50,0.5,7.2,0.49504950495049505,0.27624309392265195
Andhra Pradesh,Guntur,Andhra Pradesh,Vijayawada,4W,11.0,23.0,20.0,50.0,60,1.2,1.0952380952380953,1.1764705882352942,2.5
Andhra Pradesh,Vijayawada,Andhra Pradesh,Kurnool,2W,7.2,587.0,25.0,100.0,20,0.2,22.576923076923077,0.19801980198019803,0.034013605442176874
Andhra Pradesh,Tirupati,Andhra Pradesh,Tirupati,2W,3.3,61.0,11.0,7.4,30,4.05,5.083333333333333,3.571428571428571,0.4838709677419355
Tamil Nadu,Madurai,Andhra Pradesh,Guntur,Unknown,3.3,113.0,44.0,22.0,75,3.41,2.511111111111111,3.260869565217391,0.6578947368421053
Andhra Pradesh,Tirupati,Andhra Pradesh,Guntur,2W,50.0,547.0,48.0,100.0,20,0.2,11.16326530612245,0.19801980198019803,0.0364963503649635
Tamil Nadu,Madurai,Andhra Pradesh,Tirupati,3W,50.0,443.0,8.0,100.0,75,0.75,49.22222222222222,0.7425742574257426,0.16891891891891891
Unknown,Nellore,Unknown,Salem,4W,50.0,63.0,36.0,3.3,50,15.15,1.7027027027027026,11.627906976744187,0.78125
Andhra Pradesh,Kurnool,Tamil Nadu,Chennai,3W,7.2,126.0,48.0,22.0,60,2.73,2.5714285714285716,2.608695652173913,0.47244094488188976
Andhra Pradesh,Vijayawada,Tamil Nadu,Vellore,2W,11.0,38.0,26.0,22.0,20,0.91,1.4074074074074074,0.8695652173913043,0.5128205128205128
Tamil Nadu,Chennai,Andhra Pradesh,Guntur,3W,22.0,551.0,25.0,3.3,40,12.12,21.192307692307693,9.30232558139535,0.07246376811594203
Tamil Nadu,Vellore,Andhra Pradesh,Kurnool,4W,150.0,492.0,25.0,11.0,50,4.55,18.923076923076923,4.166666666666667,0.10141987829614604
Andhra Pradesh,Tirupati,Tamil Nadu,Coimbatore,3W,100.0,175.0,11.0,11.0,20,1.82,14.583333333333334,1.6666666666666667,0.11363636363636363
Andhra Pradesh,Unknown,Andhra Pradesh,Kurnool,2W,100.0,304.0,31.0,22.0,40,1.82,9.5,1.7391304347826086,0.13114754098360656
Andhra Pradesh,Vijayawada,Andhra Pradesh,Nellore,Bus,150.0,442.0,14.0,100.0,40,0.4,29.466666666666665,0.39603960396039606,0.09029345372460497
Andhra Pradesh,Nellore,Andhra Pradesh,Nellore,3W,150.0,342.0,25.0,7.4,40,5.41,13.153846153846153,4.761904761904762,0.11661807580174927
Tamil Nadu,Vellore,Andhra Pradesh,Guntur,Bus,3.3,476.0,20.0,22.0,60,2.73,22.666666666666668,2.608695652173913,0.12578616352201258
Unknown,Madurai,Andhra Pradesh,Tirupati,2W,22.0,195.0,29.0,100.0,20,0.2,6.5,0.19801980198019803,0.10204081632653061
Tamil Nadu,Madurai,Andhra Pradesh,Vijayawada,4W,3.3,542.0,17.0,11.0,60,5.45,30.11111111111111,5.0,0.11049723756906077
Tamil Nadu,Salem,Tamil Nadu,Coimbatore,3W,22.0,31.0,42.0,11.0,40,3.64,0.7209302325581395,3.3333333333333335,1.25
Andhra Pradesh,Guntur,Andhra Pradesh,Tirupati,Bus,22.0,62.0,36.0,100.0,60,0.6,1.6756756756756757,0.594059405940594,0.9523809523809523
Andhra Pradesh,Tirupati,Andhra Pradesh,Vijayawada,3W,150.0,317.0,13.0,11.0,40,3.64,22.642857142857142,3.3333333333333335,0.12578616352201258
Andhra Pradesh,Tirupati,Tamil Nadu,Salem,Bus,22.0,43.0,15.0,3.3,75,22.73,2.6875,17.441860465116278,1.7045454545454546
Andhra Pradesh,Tirupati,Andhra Pradesh,Kurnool,2W,100.0,426.0,47.0,7.4,40,5.41,8.875,4.761904761904762,0.0936768149882904
Andhra Pradesh,Unknown,Andhra Pradesh,Tirupati,Bus,7.2,429.0,14.0,22.0,75,3.41,28.6,3.260869565217391,0.1744186046511628
Tamil Nadu,Chennai,Tamil Nadu,Unknown,4W,22.0,493.0,41.0,11.0,20,1.82,11.738095238095237,1.6666666666666667,0.04048582995951417
Tamil Nadu,Madurai,Andhra Pradesh,Nellore,3W,11.0,590.0,21.0,50.0,75,1.5,26.818181818181817,1.4705882352941178,0.12690355329949238
