source_city,destination_city,charging_capacity_kW,distance_km,num_ev_stations_route,charger_power_kW,charging_capacity_kWh,charging_duration_hours,charging_demand,station_density,high_load_route,vehicle_type_3W,vehicle_type_4W,vehicle_type_Bus,charger_type_Slow,charger_type_Ultra-Fast,source_state_Tamil Nadu,destination_state_Tamil Nadu
Coimbatore,Coimbatore,11.0,154.0,4.0,22.0,30,1.36,22.058823529411764,0.025974025974025976,1,False,False,True,False,False,True,True
Coimbatore,Salem,22.0,110.0,42.0,50.0,30,0.6,50.0,0.38181818181818183,1,False,False,False,False,True,True,True
Nellore,Tirupati,50.0,282.0,30.0,3.3,20,6.06,3.3003300330033007,0.10638297872340426,0,False,False,False,True,False,False,False
Chennai,Vijayawada,50.0,54.0,35.0,100.0,20,0.2,100.0,0.6481481481481481,1,False,True,False,False,True,True,False
Madurai,Tirupati,7.2,304.0,34.0,3.3,30,9.09,3.3003300330033003,0.1118421052631579,0,False,False,False,True,False,True,False
Tirupati,Chennai,150.0,577.0,32.0,3.3,40,12.12,3.3003300330033007,0.05545927209705372,0,True,False,False,True,False,False,True
Chennai,Vellore,22.0,316.0,12.0,50.0,75,1.5,50.0,0.0379746835443038,1,False,False,True,False,True,True,True
Madurai,Salem,11.0,481.0,9.0,7.4,40,5.41,7.393715341959334,0.018711018711018712,0,True,False,False,True,False,True,True
Tirupati,Kurnool,50.0,124.0,4.0,7.4,20,2.7,7.4074074074074066,0.03225806451612903,0,False,False,False,True,False,False,False
Tirupati,Salem,150.0,453.0,20.0,100.0,60,0.6,100.0,0.04415011037527594,1,False,True,False,False,True,False,True
Vellore,Madurai,7.2,560.0,42.0,11.0,75,6.82,10.997067448680351,0.075,0,False,False,False,False,False,True,True
Chennai,Madurai,22.0,408.0,3.0,100.0,40,0.4,100.0,0.007352941176470588,1,False,False,False,False,True,True,True
Nellore,Vellore,100.0,124.0,4.0,22.0,75,3.41,21.994134897360702,0.03225806451612903,1,False,True,False,False,False,False,True
Vijayawada,Kurnool,11.0,472.0,36.0,22.0,75,3.41,21.994134897360702,0.07627118644067797,1,True,False,False,False,False,False,False
Guntur,Vijayawada,11.0,76.0,21.0,100.0,30,0.3,100.0,0.27631578947368424,1,True,False,False,False,True,False,False
Kurnool,Coimbatore,11.0,598.0,16.0,100.0,60,0.6,100.0,0.026755852842809364,1,False,True,False,False,True,False,True
Guntur,Vellore,22.0,561.0,39.0,50.0,20,0.4,50.0,0.06951871657754011,1,False,False,False,False,True,False,True
Vijayawada,Chennai,22.0,75.0,29.0,11.0,60,5.45,11.009174311926605,0.38666666666666666,0,False,True,False,False,False,False,True
Nellore,Nellore,22.0,363.0,31.0,3.3,60,18.18,3.3003300330033003,0.08539944903581267,0,False,False,False,True,False,False,False
Tirupati,Vijayawada,7.2,85.0,31.0,3.3,75,22.73,3.2996040475142983,0.36470588235294116,0,False,True,False,True,False,False,False
Coimbatore,Vellore,7.2,56.0,24.0,22.0,60,2.73,21.978021978021978,0.42857142857142855,1,False,False,False,False,False,True,True
Madurai,Madurai,100.0,127.0,41.0,11.0,30,2.73,10.989010989010989,0.3228346456692913,0,True,False,False,False,False,True,True
Tirupati,Chennai,11.0,353.0,11.0,22.0,50,2.27,22.026431718061673,0.031161473087818695,1,False,False,True,False,False,False,True
Chennai,Tirupati,50.0,396.0,30.0,3.3,75,22.73,3.2996040475142983,0.07575757575757576,0,False,True,False,True,False,True,False
Vellore,Madurai,11.0,29.0,30.0,11.0,30,2.73,10.989010989010989,1.0344827586206897,0,False,False,False,False,False,False,True
Tirupati,Vellore,50.0,121.0,11.0,3.3,60,18.18,3.3003300330033003,0.09090909090909091,0,True,False,False,True,False,False,True
Coimbatore,Nellore,22.0,247.0,4.0,11.0,20,1.82,10.989010989010989,0.016194331983805668,0,True,False,False,False,False,True,False
Coimbatore,Vijayawada,11.0,491.0,25.0,100.0,50,0.5,100.0,0.05091649694501019,1,True,False,False,False,True,True,False
Salem,Salem,7.2,278.0,6.0,22.0,30,1.36,22.058823529411764,0.02158273381294964,1,True,False,False,False,False,True,True
Coimbatore,Coimbatore,150.0,295.0,40.0,100.0,20,0.2,100.0,0.13559322033898305,1,False,False,False,False,True,False,True
Chennai,Chennai,11.0,353.0,38.0,100.0,50,0.5,100.0,0.10764872521246459,1,False,False,True,False,True,True,True
Guntur,Coimbatore,22.0,565.0,21.0,11.0,75,6.82,10.997067448680351,0.03716814159292035,0,False,False,False,False,False,False,True
Coimbatore,Tirupati,150.0,340.0,1.0,7.4,50,6.76,7.396449704142012,0.0029411764705882353,0,False,False,False,True,False,True,True
Coimbatore,Guntur,22.0,438.0,22.0,11.0,60,5.45,11.009174311926605,0.0502283105022831,0,False,False,True,False,False,True,False
Madurai,Madurai,22.0,568.0,24.0,22.0,20,0.91,21.978021978021978,0.04225352112676056,1,False,True,False,False,False,True,True
Vijayawada,Vellore,100.0,407.0,15.0,100.0,20,0.2,100.0,0.036855036855036855,1,False,False,True,False,True,False,True
Guntur,Coimbatore,150.0,586.0,14.0,22.0,30,1.36,22.058823529411764,0.023890784982935155,1,True,False,False,False,False,False,True
Madurai,Tirupati,11.0,263.0,45.0,50.0,50,1.0,50.0,0.17110266159695817,1,False,False,False,False,True,True,False
Guntur,Chennai,22.0,195.0,36.0,11.0,40,3.64,10.989010989010989,0.18461538461538463,0,False,False,False,False,False,False,True
Salem,Madurai,11.0,532.0,24.0,22.0,75,3.41,21.994134897360702,0.045112781954887216,1,False,False,False,False,False,True,True
Vijayawada,Nellore,3.3,231.0,5.0,3.3,50,15.15,3.3003300330033003,0.021645021645021644,0,False,False,True,True,False,False,False
Madurai,Vellore,100.0,236.0,8.0,50.0,30,0.6,50.0,0.03389830508474576,1,False,False,False,False,True,True,True
Vellore,Vijayawada,50.0,530.0,25.0,22.0,40,1.82,21.978021978021978,0.04716981132075472,1,False,False,False,False,False,True,False
Salem,Nellore,11.0,575.0,28.0,22.0,75,3.41,21.994134897360702,0.04869565217391304,1,False,False,False,False,False,True,False
Tirupati,Madurai,7.2,110.0,24.0,100.0,20,0.2,100.0,0.21818181818181817,1,False,False,True,False,True,False,True
Nellore,Salem,11.0,163.0,18.0,50.0,75,1.5,50.0,0.11042944785276074,1,False,False,True,False,True,False,True
Coimbatore,Tirupati,150.0,262.0,40.0,22.0,50,2.27,22.026431718061673,0.15267175572519084,1,False,False,True,False,False,True,False
Nellore,Salem,22.0,598.0,23.0,22.0,20,0.91,21.978021978021978,0.038461538461538464,1,False,True,False,False,False,False,True
Coimbatore,Tirupati,50.0,574.0,29.0,100.0,50,0.5,100.0,0.050522648083623695,1,False,False,True,False,True,True,False
Chennai,Madurai,100.0,128.0,39.0,3.3,30,9.09,3.3003300330033003,0.3046875,0,True,False,False,True,False,True,True
Guntur,Nellore,100.0,71.0,33.0,50.0,60,1.2,50.0,0.4647887323943662,1,False,True,False,False,True,False,False
Coimbatore,Kurnool,22.0,415.0,46.0,7.4,60,8.11,7.398273736128237,0.1108433734939759,0,False,True,False,True,False,True,False
Vijayawada,Tirupati,100.0,235.0,42.0,7.4,60,8.11,7.398273736128237,0.17872340425531916,0,False,True,False,True,False,False,False
Vijayawada,Guntur,150.0,110.0,40.0,50.0,40,0.8,50.0,0.36363636363636365,1,False,True,False,False,True,False,False
Vellore,Madurai,50.0,162.0,39.0,100.0,30,0.3,100.0,0.24074074074074073,1,False,False,True,False,True,True,True
Chennai,Tirupati,3.3,96.0,19.0,7.4,20,2.7,7.4074074074074066,0.19791666666666666,0,False,True,False,True,False,True,False
Nellore,Nellore,150.0,162.0,5.0,11.0,75,6.82,10.997067448680351,0.030864197530864196,0,False,False,True,False,False,False,False
Salem,Kurnool,50.0,440.0,24.0,11.0,60,5.45,11.009174311926605,0.05454545454545454,0,False,True,False,False,False,True,False
Chennai,Madurai,22.0,89.0,11.0,3.3,20,6.06,3.3003300330033007,0.12359550561797752,0,True,False,False,True,False,True,True
Vijayawada,Madurai,22.0,595.0,19.0,11.0,75,6.82,10.997067448680351,0.031932773109243695,0,False,False,False,False,False,False,True
Madurai,Salem,22.0,351.0,2.0,7.4,20,2.7,7.4074074074074066,0.005698005698005698,0,False,False,False,True,False,False,True
Nellore,Nellore,100.0,13.0,19.0,3.3,75,22.73,3.2996040475142983,1.4615384615384615,0,False,True,False,True,False,False,False
Vellore,Nellore,22.0,11.0,3.0,3.3,60,18.18,3.3003300330033003,0.2727272727272727,0,True,False,False,True,False,True,False
Coimbatore,Madurai,50.0,56.0,39.0,7.4,60,8.11,7.398273736128237,0.6964285714285714,0,False,False,False,True,False,True,True
Vellore,Salem,3.3,231.0,25.0,3.3,50,15.15,3.3003300330033003,0.10822510822510822,0,False,True,False,True,False,True,True
Coimbatore,Tirupati,7.2,270.0,20.0,22.0,50,2.27,22.026431718061673,0.07407407407407407,1,True,False,False,False,False,False,False
Coimbatore,Tirupati,7.2,244.0,25.0,22.0,50,2.27,22.026431718061673,0.10245901639344263,1,False,False,True,False,False,True,True
Madurai,Nellore,150.0,593.0,30.0,22.0,50,2.27,22.026431718061673,0.050590219224283306,1,False,False,True,False,False,True,False
Guntur,Tirupati,100.0,318.0,38.0,7.4,20,2.7,7.4074074074074066,0.11949685534591195,0,False,True,False,True,False,False,False
Chennai,Tirupati,3.3,304.0,21.0,7.4,40,5.41,7.393715341959334,0.06907894736842106,0,False,True,False,True,False,True,False
Madurai,Tirupati,50.0,167.0,25.0,50.0,30,0.6,50.0,0.1497005988023952,1,False,False,True,False,True,True,True
Tirupati,Madurai,100.0,273.0,37.0,50.0,60,1.2,50.0,0.13553113553113552,1,False,True,False,False,True,False,True
Coimbatore,Kurnool,150.0,71.0,18.0,22.0,30,1.36,22.058823529411764,0.2535211267605634,1,True,False,False,False,False,True,False
Kurnool,Coimbatore,50.0,288.0,4.0,11.0,40,3.64,10.989010989010989,0.013888888888888888,0,False,False,False,False,False,False,True
Madurai,Kurnool,3.3,104.0,2.0,3.3,20,6.06,3.3003300330033007,0.019230769230769232,0,False,True,False,True,False,True,False
Tirupati,Guntur,11.0,48.0,49.0,50.0,75,1.5,50.0,1.0208333333333333,1,False,False,True,False,True,False,False
Vijayawada,Chennai,22.0,153.0,35.0,50.0,30,0.6,50.0,0.22875816993464052,1,True,False,False,False,True,False,True
Coimbatore,Vellore,22.0,172.0,39.0,50.0,30,0.6,50.0,0.22674418604651161,1,False,False,True,False,True,False,True
Tirupati,Chennai,150.0,374.0,25.0,11.0,60,5.45,11.009174311926605,0.06684491978609626,0,False,False,True,False,False,False,True
Nellore,Vellore,11.0,598.0,16.0,22.0,75,3.41,21.994134897360702,0.026755852842809364,1,False,False,True,False,False,False,True
Madurai,Guntur,150.0,378.0,22.0,100.0,30,0.3,100.0,0.0582010582010582,1,True,False,False,False,True,True,False
Chennai,Kurnool,11.0,433.0,39.0,7.4,75,10.14,7.396449704142012,0.09006928406466513,0,True,False,False,True,False,True,False
Tirupati,Guntur,150.0,563.0,29.0,7.4,60,8.11,7.398273736128237,0.05150976909413854,0,False,False,True,True,False,False,False
Chennai,Tirupati,7.2,47.0,15.0,7.4,20,2.7,7.4074074074074066,0.3191489361702128,0,False,True,False,True,False,True,False
Chennai,Vellore,3.3,304.0,28.0,100.0,60,0.6,100.0,0.09210526315789473,1,False,False,False,False,True,True,True
Vellore,Nellore,22.0,213.0,6.0,3.3,30,9.09,3.3003300330033003,0.028169014084507043,0,False,False,False,True,False,True,False
Tirupati,Salem,22.0,195.0,45.0,100.0,75,0.75,100.0,0.23076923076923078,1,False,False,False,False,True,False,True
Guntur,Coimbatore,3.3,179.0,30.0,3.3,30,9.09,3.3003300330033003,0.16759776536312848,0,True,False,False,True,False,False,True
Chennai,Guntur,11.0,587.0,31.0,22.0,20,0.91,21.978021978021978,0.05281090289608177,1,False,False,False,False,False,True,False
Coimbatore,Vellore,3.3,32.0,33.0,3.3,50,15.15,3.3003300330033003,1.03125,0,False,True,False,True,False,False,True
Salem,Chennai,22.0,434.0,40.0,11.0,30,2.73,10.989010989010989,0.09216589861751152,0,False,False,True,False,False,True,True
Salem,Madurai,150.0,461.0,30.0,100.0,30,0.3,100.0,0.0650759219088937,1,False,True,False,False,True,True,True
Coimbatore,Salem,7.2,184.0,8.0,7.4,40,5.41,7.393715341959334,0.043478260869565216,0,False,False,True,True,False,True,True
Madurai,Coimbatore,3.3,281.0,22.0,3.3,75,22.73,3.2996040475142983,0.07829181494661921,0,False,False,False,True,False,True,True
Vellore,Vellore,11.0,156.0,37.0,3.3,30,9.09,3.3003300330033003,0.23717948717948717,0,False,False,True,True,False,True,True
Tirupati,Chennai,22.0,152.0,49.0,22.0,50,2.27,22.026431718061673,0.3223684210526316,1,False,True,False,False,False,False,True
Tirupati,Madurai,11.0,543.0,21.0,3.3,50,15.15,3.3003300330033003,0.03867403314917127,0,False,False,False,True,False,False,True
Coimbatore,Vellore,100.0,441.0,22.0,100.0,30,0.3,100.0,0.049886621315192746,1,False,False,True,False,True,True,True
Madurai,Vijayawada,3.3,304.0,45.0,22.0,40,1.82,21.978021978021978,0.14802631578947367,1,False,False,True,False,False,True,False
Madurai,Salem,3.3,40.0,42.0,50.0,50,1.0,50.0,1.05,1,False,False,False,False,True,True,True
Tirupati,Nellore,3.3,269.0,25.0,11.0,30,2.73,10.989010989010989,0.09293680297397769,0,False,False,True,False,False,False,False
Kurnool,Coimbatore,50.0,313.0,1.0,22.0,60,2.73,21.978021978021978,0.003194888178913738,1,True,False,False,False,False,False,True
Kurnool,Vijayawada,50.0,530.0,6.0,3.3,40,12.12,3.3003300330033007,0.011320754716981131,0,True,False,False,True,False,False,False
Salem,Nellore,11.0,45.0,41.0,3.3,30,9.09,3.3003300330033003,0.9111111111111111,0,False,False,True,True,False,True,False
Tirupati,Tirupati,3.3,245.0,1.0,100.0,30,0.3,100.0,0.004081632653061225,1,False,False,False,False,True,False,False
Nellore,Kurnool,150.0,34.0,47.0,7.4,40,5.41,7.393715341959334,1.3823529411764706,0,False,True,False,True,False,False,False
Chennai,Vellore,3.3,204.0,12.0,22.0,30,1.36,22.058823529411764,0.058823529411764705,1,False,True,False,False,False,True,True
Coimbatore,Vellore,7.2,412.0,30.0,11.0,40,3.64,10.989010989010989,0.07281553398058252,0,False,False,True,False,False,True,True
Tirupati,Vellore,22.0,443.0,12.0,3.3,20,6.06,3.3003300330033007,0.02708803611738149,0,False,False,True,True,False,False,True
Salem,Vellore,3.3,578.0,31.0,22.0,40,1.82,21.978021978021978,0.05363321799307959,1,False,True,False,False,False,True,True
Coimbatore,Vellore,50.0,150.0,23.0,11.0,60,5.45,11.009174311926605,0.15333333333333332,0,False,False,True,False,False,False,True
Vijayawada,Madurai,11.0,451.0,11.0,50.0,40,0.8,50.0,0.024390243902439025,1,False,False,True,False,True,False,True
Chennai,Tirupati,22.0,102.0,1.0,11.0,60,5.45,11.009174311926605,0.00980392156862745,0,False,False,True,False,False,True,False
Salem,Nellore,150.0,368.0,41.0,11.0,75,6.82,10.997067448680351,0.11141304347826086,0,False,True,False,False,False,False,False
Kurnool,Kurnool,22.0,243.0,8.0,22.0,50,2.27,22.026431718061673,0.03292181069958848,1,True,False,False,False,False,False,False
Vellore,Salem,11.0,396.0,4.0,100.0,50,0.5,100.0,0.010101010101010102,1,False,False,False,False,True,True,True
Coimbatore,Kurnool,11.0,485.0,18.0,50.0,60,1.2,50.0,0.03711340206185567,1,False,True,False,False,True,False,False
Vellore,Nellore,3.3,526.0,45.0,22.0,60,2.73,21.978021978021978,0.08555133079847908,1,True,False,False,False,False,True,False
Madurai,Madurai,22.0,572.0,13.0,11.0,75,6.82,10.997067448680351,0.022727272727272728,0,False,False,True,False,False,True,True
Salem,Tirupati,22.0,304.0,14.0,11.0,60,5.45,11.009174311926605,0.046052631578947366,0,False,True,False,False,False,True,False
Vellore,Madurai,22.0,184.0,8.0,7.4,20,2.7,7.4074074074074066,0.043478260869565216,0,True,False,False,True,False,True,True
Tirupati,Chennai,3.3,375.0,25.0,3.3,60,18.18,3.3003300330033003,0.06666666666666667,0,False,True,False,True,False,False,True
Tirupati,Kurnool,22.0,464.0,47.0,3.3,50,15.15,3.3003300330033003,0.10129310344827586,0,False,True,False,True,False,False,False
Tirupati,Vijayawada,11.0,322.0,35.0,11.0,40,3.64,10.989010989010989,0.10869565217391304,0,True,False,False,False,False,False,False
Vellore,Coimbatore,150.0,515.0,29.0,7.4,30,4.05,7.407407407407407,0.05631067961165048,0,False,False,True,True,False,True,True
Nellore,Tirupati,3.3,365.0,8.0,7.4,30,4.05,7.407407407407407,0.021917808219178082,0,True,False,False,True,False,False,False
Coimbatore,Kurnool,150.0,421.0,46.0,22.0,75,3.41,21.994134897360702,0.10926365795724466,1,False,True,False,False,False,True,False
Kurnool,Nellore,150.0,534.0,36.0,11.0,75,6.82,10.997067448680351,0.06741573033707865,0,True,False,False,False,False,False,False
Coimbatore,Tirupati,50.0,259.0,14.0,22.0,60,2.73,21.978021978021978,0.05405405405405406,1,False,True,False,False,False,True,False
Coimbatore,Nellore,100.0,225.0,28.0,7.4,30,4.05,7.407407407407407,0.12444444444444444,0,False,False,True,True,False,True,False
Vijayawada,Kurnool,7.2,454.0,36.0,11.0,75,6.82,10.997067448680351,0.07929515418502203,0,False,True,False,False,False,False,False
Coimbatore,Vijayawada,3.3,333.0,10.0,11.0,30,2.73,10.989010989010989,0.03003003003003003,0,False,False,False,False,False,True,False
Vijayawada,Coimbatore,22.0,414.0,45.0,11.0,40,3.64,10.989010989010989,0.10869565217391304,0,False,False,False,False,False,False,True
Guntur,Vellore,3.3,524.0,49.0,22.0,75,3.41,21.994134897360702,0.09351145038167939,1,False,False,False,False,False,False,True
Nellore,Madurai,22.0,461.0,18.0,11.0,20,1.82,10.989010989010989,0.039045553145336226,0,False,False,True,False,False,False,True
Coimbatore,Madurai,50.0,421.0,39.0,100.0,50,0.5,100.0,0.09263657957244656,1,False,False,False,False,True,True,True
Salem,Tirupati,11.0,459.0,19.0,11.0,30,2.73,10.989010989010989,0.04139433551198257,0,False,False,False,False,False,True,False
Kurnool,Tirupati,22.0,144.0,2.0,22.0,50,2.27,22.026431718061673,0.013888888888888888,1,True,False,False,False,False,False,False
Chennai,Coimbatore,22.0,63.0,12.0,50.0,75,1.5,50.0,0.19047619047619047,1,False,False,False,False,True,True,True
Vijayawada,Chennai,7.2,364.0,33.0,100.0,75,0.75,100.0,0.09065934065934066,1,False,False,True,False,True,False,True
Madurai,Nellore,11.0,383.0,12.0,100.0,60,0.6,100.0,0.031331592689295036,1,False,True,False,False,True,True,False
Chennai,Chennai,50.0,75.0,3.0,11.0,75,6.82,10.997067448680351,0.04,0,False,False,False,False,False,True,True
Kurnool,Guntur,22.0,86.0,46.0,50.0,20,0.4,50.0,0.5348837209302325,1,True,False,False,False,True,False,False
Vellore,Tirupati,7.2,154.0,39.0,11.0,30,2.73,10.989010989010989,0.2532467532467532,0,True,False,False,False,False,True,False
Vellore,Tirupati,11.0,30.0,24.0,50.0,30,0.6,50.0,0.8,1,False,True,False,False,True,True,False
Madurai,Vellore,100.0,538.0,48.0,22.0,30,1.36,22.058823529411764,0.08921933085501858,1,False,True,False,False,False,True,True
Chennai,Tirupati,7.2,94.0,44.0,3.3,75,22.73,3.2996040475142983,0.46808510638297873,0,True,False,False,True,False,True,False
Madurai,Guntur,100.0,73.0,48.0,7.4,75,10.14,7.396449704142012,0.6575342465753424,0,True,False,False,True,False,True,False
Vijayawada,Tirupati,50.0,407.0,3.0,3.3,30,9.09,3.3003300330033003,0.007371007371007371,0,False,False,False,True,False,False,True
Kurnool,Vijayawada,3.3,193.0,19.0,3.3,50,15.15,3.3003300330033003,0.09844559585492228,0,True,False,False,True,False,False,False
Guntur,Tirupati,100.0,374.0,11.0,3.3,50,15.15,3.3003300330033003,0.029411764705882353,0,True,False,False,True,False,False,False
Nellore,Tirupati,3.3,155.0,3.0,3.3,40,12.12,3.3003300330033007,0.01935483870967742,0,False,False,False,True,False,False,False
Guntur,Kurnool,22.0,105.0,43.0,100.0,30,0.3,100.0,0.4095238095238095,1,False,True,False,False,True,False,True
Kurnool,Vellore,50.0,451.0,2.0,7.4,60,8.11,7.398273736128237,0.004434589800443459,0,True,False,False,True,False,False,True
Vijayawada,Salem,7.2,339.0,23.0,100.0,30,0.3,100.0,0.06784660766961652,1,True,False,False,False,True,False,True
Coimbatore,Chennai,100.0,512.0,44.0,100.0,30,0.3,100.0,0.0859375,1,False,False,False,False,True,False,True
